x,y,z
129,100,-4.3744
129,99,-4.3449
129,98,-4.3154
129,97,-4.2859
129,96,-4.2564
129,95,-4.2269
129,94,-4.1974
129,93,-4.1679
129,92,-4.1384
129,91,-4.1089
129,90,-4.0794
129,89,-4.0499
129,88,-4.0204
129,87,-4.0001
129,86,-3.875
129,85,-3.6667
129,84,-3.4584
129,83,-3.25
129,82,-3.0417
129,81,-3.0001
129,80,-3.0001
129,79,-3.0001
129,78,-3.0001
129,77,-3.0001
129,76,-3.0001
129,75,-3.0001
129,74,-3.0001
129,73,-3.0163
129,72,-3.0772
129,71,-3.1382
129,70,-3.1992
129,69,-3.2602
129,68,-3.3206
129,67,-3.3376
129,66,-3.3545
129,65,-3.3715
129,64,-3.3884
129,63,-3.4054
129,62,-3.4223
129,61,-3.4392
129,60,-3.4562
129,59,-3.4731
129,58,-3.4901
129,57,-3.4903
129,56,-3.197
129,55,-2.9548
129,54,-2.8477
129,53,-2.7407
129,52,-2.6337
129,51,-2.5266
129,50,-2.4196
129,49,-2.3017
129,48,-2.1785
129,47,-2.0553
129,46,-0.64286
129,45,1.8161
129,44,2.9999
129,43,2.9999
129,42,2.9999
129,41,2.9999
129,40,2.9999
129,39,2.9999
129,38,2.9999
129,37,2.9999
129,36,2.9999
129,35,2.9999
129,34,2.9999
129,33,2.9999
129,32,2.9999
129,31,2.9999
129,30,2.9999
129,29,2.9999
129,28,2.9999
129,27,2.9999
129,26,2.9999
129,25,2.9999
129,24,2.9999
129,23,2.9999
129,22,2.9999
129,21,2.9999
129,20,2.9999
129,19,2.9999
129,18,2.9999
129,17,2.9999
129,16,2.9999
129,15,2.9999
129,14,2.9999
129,13,2.9999
129,12,2.9999
129,11,2.1725
129,10,0.50583
129,9,-1.1477
129,8,-2.0001
129,7,-2.0001
129,6,-2.0001
129,5,-2.0001
129,4,-2.0001
129,3,-2.0001
129,2,-2.0001
129,1,-2.0001
129,0,-2.0001
130,200,-43.275
130,199,-42.902
130,198,-42.539
130,197,-42.177
130,196,-41.815
130,195,-41.452
130,194,-41.09
130,193,-40.728
130,192,-40.365
130,191,-40.003
130,190,-39.332
130,189,-38.658
130,188,-38.082
130,187,-37.533
130,186,-37.222
130,185,-36.985
130,184,-37.058
130,183,-37.244
130,182,-37.43
130,181,-36.836
130,180,-36.328
130,179,-36.328
130,178,-36.328
130,177,-36.328
130,176,-36.328
130,175,-36.302
130,174,-36.053
130,173,-35.804
130,172,-35.556
130,171,-35.307
130,170,-35.058
130,169,-34.716
130,168,-34.346
130,167,-33.964
130,166,-33.539
130,165,-33.114
130,164,-32.689
130,163,-32.257
130,162,-31.808
130,161,-31.358
130,160,-30.909
130,159,-30.46
130,158,-30.011
130,157,-27.976
130,156,-26.931
130,155,-25.886
130,154,-24.79
130,153,-23.413
130,152,-22.037
130,151,-20.522
130,150,-18.948
130,149,-17.837
130,148,-16.726
130,147,-15.615
130,146,-14.548
130,145,-13.536
130,144,-12.836
130,143,-12.161
130,142,-11.292
130,141,-10.397
130,140,-9.8294
130,139,-9.5223
130,138,-9.2152
130,137,-8.9081
130,136,-8.5894
130,135,-8.146
130,134,-7.7027
130,133,-7.2593
130,132,-6.8159
130,131,-6.2241
130,130,-5.6256
130,129,-5.0271
130,128,-5.0001
130,127,-5.0001
130,126,-5.0001
130,125,-5.0001
130,124,-5.0001
130,123,-5.0001
130,122,-5.0001
130,121,-5.0001
130,120,-5.0001
130,119,-5.0001
130,118,-5.0001
130,117,-4.9809
130,116,-4.9376
130,115,-4.8942
130,114,-4.8509
130,113,-4.8076
130,112,-4.7642
130,111,-4.7209
130,110,-4.6775
130,109,-4.6342
130,108,-4.5909
130,107,-4.5614
130,106,-4.5349
130,105,-4.5083
130,104,-4.4818
130,103,-4.4535
130,102,-4.424
130,101,-4.3945
130,100,-4.365
130,99,-4.3355
130,98,-4.306
130,97,-4.2765
130,96,-4.247
130,95,-4.2175
130,94,-4.188
130,93,-4.1585
130,92,-4.129
130,91,-4.0995
130,90,-4.07
130,89,-4.0405
130,88,-4.011
130,87,-4.0001
130,86,-3.8854
130,85,-3.6771
130,84,-3.4688
130,83,-3.2562
130,82,-3.0434
130,81,-3.0001
130,80,-3.0001
130,79,-3.0001
130,78,-3.0001
130,77,-3.0001
130,76,-3.0001
130,75,-3.0001
130,74,-3.0001
130,73,-3.0407
130,72,-3.1016
130,71,-3.1626
130,70,-3.2236
130,69,-3.2846
130,68,-3.3455
130,67,-3.4065
130,66,-3.4675
130,65,-3.4986
130,64,-3.5155
130,63,-3.5325
130,62,-3.5494
130,61,-3.5664
130,60,-3.5833
130,59,-3.6003
130,58,-3.6153
130,57,-3.6153
130,56,-3.3774
130,55,-3.036
130,54,-2.9043
130,53,-2.7973
130,52,-2.6902
130,51,-2.583
130,50,-2.4598
130,49,-2.3366
130,48,-2.2134
130,47,-2.0902
130,46,-1.3396
130,45,1.1194
130,44,2.9999
130,43,2.9999
130,42,2.9999
130,41,2.9999
130,40,2.9999
130,39,2.9999
130,38,2.9999
130,37,2.9999
130,36,2.9999
130,35,2.9999
130,34,2.9999
130,33,2.9999
130,32,2.9999
130,31,2.9999
130,30,2.9999
130,29,2.9999
130,28,2.9999
130,27,2.9999
130,26,2.9999
130,25,2.9999
130,24,2.9999
130,23,2.9999
130,22,2.9999
130,21,2.9999
130,20,2.9999
130,19,2.9999
130,18,2.9999
130,17,2.9999
130,16,2.9999
130,15,2.9999
130,14,2.9999
130,13,2.9999
130,12,2.9999
130,11,2.1725
130,10,0.50583
130,9,-1.1608
130,8,-2.0001
130,7,-2.0001
130,6,-2.0001
130,5,-2.0001
130,4,-2.0001
130,3,-2.0001
130,2,-2.0001
130,1,-2.0001
130,0,-2.0001
131,200,-43.612
131,199,-43.25
131,198,-42.887
131,197,-42.525
131,196,-42.163
131,195,-41.8
131,194,-41.438
131,193,-41.076
131,192,-40.713
131,191,-40.351
131,190,-39.979
131,189,-39.305
131,188,-38.742
131,187,-38.454
131,186,-38.217
131,185,-37.98
131,184,-38.062
131,183,-38.248
131,182,-37.721
131,181,-37.106
131,180,-36.783
131,179,-36.783
131,178,-36.783
131,177,-36.783
131,176,-36.775
131,175,-36.526
131,174,-36.277
131,173,-36.028
131,172,-35.779
131,171,-35.531
131,170,-35.282
131,169,-35.033
131,168,-34.679
131,167,-34.279
131,166,-33.854
131,165,-33.417
131,164,-32.968
131,163,-32.519
131,162,-32.07
131,161,-31.62
131,160,-31.171
131,159,-30.722
131,158,-30.273
131,157,-29.142
131,156,-27.018
131,155,-25.973
131,154,-24.904
131,153,-23.528
131,152,-22.081
131,151,-20.317
131,150,-18.711
131,149,-17.415
131,148,-16.304
131,147,-15.193
131,146,-14.163
131,145,-13.151
131,144,-12.139
131,143,-11.35
131,142,-10.543
131,141,-9.8793
131,140,-9.5722
131,139,-9.2651
131,138,-8.958
131,137,-8.651
131,136,-8.3439
131,135,-8.0368
131,134,-7.6484
131,133,-7.205
131,132,-6.7616
131,131,-6.3183
131,130,-5.8749
131,129,-5.4316
131,128,-5.0001
131,127,-5.0001
131,126,-5.0001
131,125,-5.0001
131,124,-5.0001
131,123,-5.0001
131,122,-5.0001
131,121,-5.0001
131,120,-5.0001
131,119,-5.0001
131,118,-5.0001
131,117,-4.9894
131,116,-4.9461
131,115,-4.9027
131,114,-4.8594
131,113,-4.8161
131,112,-4.7727
131,111,-4.7294
131,110,-4.686
131,109,-4.6427
131,108,-4.5994
131,107,-4.556
131,106,-4.5196
131,105,-4.4931
131,104,-4.4666
131,103,-4.4401
131,102,-4.4136
131,101,-4.385
131,100,-4.3555
131,99,-4.326
131,98,-4.2965
131,97,-4.267
131,96,-4.2375
131,95,-4.208
131,94,-4.1785
131,93,-4.149
131,92,-4.1195
131,91,-4.09
131,90,-4.0605
131,89,-4.031
131,88,-4.0015
131,87,-4.0001
131,86,-3.8945
131,85,-3.6817
131,84,-3.4689
131,83,-3.2562
131,82,-3.0434
131,81,-3.0001
131,80,-3.0001
131,79,-3.0001
131,78,-3.0001
131,77,-3.0001
131,76,-3.0001
131,75,-3.0001
131,74,-3.0041
131,73,-3.065
131,72,-3.126
131,71,-3.187
131,70,-3.248
131,69,-3.309
131,68,-3.3699
131,67,-3.4309
131,66,-3.4919
131,65,-3.5529
131,64,-3.6138
131,63,-3.6596
131,62,-3.6765
131,61,-3.6935
131,60,-3.7104
131,59,-3.7274
131,58,-3.7403
131,57,-3.7403
131,56,-3.5579
131,55,-3.2165
131,54,-2.9609
131,53,-2.8539
131,52,-2.7411
131,51,-2.6179
131,50,-2.4947
131,49,-2.3715
131,48,-2.2483
131,47,-2.1251
131,46,-2.0019
131,45,0.4227
131,44,2.5168
131,43,2.9999
131,42,2.9999
131,41,2.9999
131,40,2.9999
131,39,2.9999
131,38,2.9999
131,37,2.9999
131,36,2.9999
131,35,2.9999
131,34,2.9999
131,33,2.9999
131,32,2.9999
131,31,2.9999
131,30,2.9999
131,29,2.9999
131,28,2.9999
131,27,2.9999
131,26,2.9999
131,25,2.9999
131,24,2.9999
131,23,2.9999
131,22,2.9999
131,21,2.9999
131,20,2.9999
131,19,2.9999
131,18,2.9999
131,17,2.9999
131,16,2.9999
131,15,2.9999
131,14,2.9999
131,13,2.9999
131,12,2.9999
131,11,2.1725
131,10,0.50583
131,9,-1.1608
131,8,-2.0001
131,7,-2.0001
131,6,-2.0001
131,5,-2.0001
131,4,-2.0001
131,3,-2.0001
131,2,-2.0001
131,1,-2.0001
131,0,-2.0001
132,200,-43.96
132,199,-43.597
132,198,-43.235
132,197,-42.873
132,196,-42.51
132,195,-42.148
132,194,-41.786
132,193,-41.423
132,192,-41.061
132,191,-40.699
132,190,-40.337
132,189,-39.952
132,188,-39.686
132,187,-39.449
132,186,-39.212
132,185,-38.975
132,184,-39.066
132,183,-38.605
132,182,-37.991
132,181,-37.377
132,180,-37.237
132,179,-37.237
132,178,-37.237
132,177,-37.237
132,176,-36.998
132,175,-36.75
132,174,-36.501
132,173,-36.252
132,172,-36.003
132,171,-35.755
132,170,-35.506
132,169,-35.257
132,168,-35.008
132,167,-34.577
132,166,-34.128
132,165,-33.679
132,164,-33.23
132,163,-32.781
132,162,-32.332
132,161,-31.882
132,160,-31.433
132,159,-30.984
132,158,-30.535
132,157,-30.086
132,156,-28.229
132,155,-26.06
132,154,-25.014
132,153,-23.64
132,152,-21.875
132,151,-20.111
132,150,-18.528
132,149,-16.993
132,148,-15.882
132,147,-14.791
132,146,-13.779
132,145,-12.767
132,144,-11.754
132,143,-10.742
132,142,-9.9292
132,141,-9.6221
132,140,-9.315
132,139,-9.0079
132,138,-8.7009
132,137,-8.3938
132,136,-8.0867
132,135,-7.7796
132,134,-7.4726
132,133,-7.1507
132,132,-6.7073
132,131,-6.264
132,130,-5.8206
132,129,-5.3772
132,128,-5.0001
132,127,-5.0001
132,126,-5.0001
132,125,-5.0001
132,124,-5.0001
132,123,-5.0001
132,122,-5.0001
132,121,-5.0001
132,120,-5.0001
132,119,-5.0001
132,118,-5.0001
132,117,-4.9979
132,116,-4.9546
132,115,-4.9112
132,114,-4.8679
132,113,-4.8246
132,112,-4.7812
132,111,-4.7379
132,110,-4.6945
132,109,-4.6512
132,108,-4.6079
132,107,-4.5645
132,106,-4.5212
132,105,-4.4779
132,104,-4.4514
132,103,-4.4248
132,102,-4.3983
132,101,-4.3718
132,100,-4.3453
132,99,-4.3166
132,98,-4.2871
132,97,-4.2576
132,96,-4.2281
132,95,-4.1986
132,94,-4.1691
132,93,-4.1396
132,92,-4.1101
132,91,-4.0806
132,90,-4.0511
132,89,-4.0216
132,88,-4.0001
132,87,-3.9953
132,86,-3.8004
132,85,-3.6817
132,84,-3.4689
132,83,-3.2562
132,82,-3.0434
132,81,-3.0001
132,80,-3.0001
132,79,-3.0001
132,78,-3.0001
132,77,-3.0001
132,76,-3.0001
132,75,-3.0001
132,74,-3.0285
132,73,-3.0894
132,72,-3.1504
132,71,-3.2114
132,70,-3.2724
132,69,-3.3333
132,68,-3.3943
132,67,-3.4553
132,66,-3.5163
132,65,-3.5772
132,64,-3.6382
132,63,-3.6992
132,62,-3.7602
132,61,-3.8206
132,60,-3.8376
132,59,-3.8545
132,58,-3.8653
132,57,-3.8653
132,56,-3.7384
132,55,-3.397
132,54,-3.0555
132,53,-2.8992
132,52,-2.776
132,51,-2.6528
132,50,-2.5296
132,49,-2.4064
132,48,-2.2832
132,47,-2.16
132,46,-2.0368
132,45,-0.33446
132,44,1.7317
132,43,2.9999
132,42,2.9999
132,41,2.9999
132,40,2.9999
132,39,2.9999
132,38,2.9999
132,37,2.9999
132,36,2.9999
132,35,2.9999
132,34,2.9999
132,33,2.9999
132,32,2.9999
132,31,2.9999
132,30,2.9999
132,29,2.9999
132,28,2.9999
132,27,2.9999
132,26,2.9999
132,25,2.9999
132,24,2.9999
132,23,2.9999
132,22,2.9999
132,21,2.9999
132,20,2.9999
132,19,2.9999
132,18,2.9999
132,17,2.9999
132,16,2.9999
132,15,2.9999
132,14,2.9999
132,13,2.9999
132,12,2.9999
132,11,2.1725
132,10,0.50583
132,9,-1.1608
132,8,-2.0001
132,7,-2.0001
132,6,-2.0001
132,5,-2.0001
132,4,-2.0001
132,3,-2.0001
132,2,-2.0001
132,1,-2.0001
132,0,-2.0001
133,200,-44.133
133,199,-43.771
133,198,-43.409
133,197,-43.046
133,196,-42.684
133,195,-42.322
133,194,-41.959
133,193,-41.597
133,192,-41.235
133,191,-40.872
133,190,-40.51
133,189,-40.169
133,188,-40
133,187,-40
133,186,-40
133,185,-39.97
133,184,-39.49
133,183,-38.875
133,182,-38.261
133,181,-37.692
133,180,-37.692
133,179,-37.692
133,178,-37.692
133,177,-37.471
133,176,-37.222
133,175,-36.974
133,174,-36.725
133,173,-36.476
133,172,-36.227
133,171,-35.978
133,170,-35.72
133,169,-35.405
133,168,-35.091
133,167,-34.701
133,166,-34.281
133,165,-33.861
133,164,-33.44
133,163,-33.02
133,162,-32.593
133,161,-32.144
133,160,-31.695
133,159,-31.246
133,158,-30.797
133,157,-30.348
133,156,-29.507
133,155,-27.317
133,154,-25.127
133,153,-23.434
133,152,-21.67
133,151,-19.915
133,150,-18.345
133,149,-16.774
133,148,-15.459
133,147,-14.406
133,146,-13.394
133,145,-12.382
133,144,-11.405
133,143,-10.431
133,142,-9.8094
133,141,-9.4674
133,140,-9.1254
133,139,-8.7834
133,138,-8.4437
133,137,-8.1366
133,136,-7.8295
133,135,-7.5225
133,134,-7.2154
133,133,-6.9083
133,132,-6.6012
133,131,-6.2096
133,130,-5.7663
133,129,-5.3229
133,128,-5.0001
133,127,-5.0001
133,126,-5.0001
133,125,-5.0001
133,124,-5.0001
133,123,-5.0001
133,122,-5.0001
133,121,-5.0001
133,120,-5.0001
133,119,-5.0001
133,118,-5.0001
133,117,-5.0001
133,116,-4.9631
133,115,-4.9197
133,114,-4.8764
133,113,-4.8331
133,112,-4.7897
133,111,-4.7464
133,110,-4.703
133,109,-4.6597
133,108,-4.6164
133,107,-4.573
133,106,-4.5297
133,105,-4.4863
133,104,-4.443
133,103,-4.4096
133,102,-4.3831
133,101,-4.3566
133,100,-4.3301
133,99,-4.3036
133,98,-4.2771
133,97,-4.2481
133,96,-4.2186
133,95,-4.1891
133,94,-4.1596
133,93,-4.1301
133,92,-4.1006
133,91,-4.0711
133,90,-4.0417
133,89,-4.0122
133,88,-4.0001
133,87,-3.8513
133,86,-3.6119
133,85,-3.5595
133,84,-3.4689
133,83,-3.2562
133,82,-3.0434
133,81,-3.0001
133,80,-3.0001
133,79,-3.0001
133,78,-3.0001
133,77,-3.0001
133,76,-3.0001
133,75,-3.0001
133,74,-3.0529
133,73,-3.1138
133,72,-3.1748
133,71,-3.2358
133,70,-3.2968
133,69,-3.3577
133,68,-3.4187
133,67,-3.4797
133,66,-3.5407
133,65,-3.6016
133,64,-3.6626
133,63,-3.7236
133,62,-3.7846
133,61,-3.8455
133,60,-3.9065
133,59,-3.9675
133,58,-3.9903
133,57,-3.9903
133,56,-3.9186
133,55,-3.5398
133,54,-3.161
133,53,-2.9296
133,52,-2.8071
133,51,-2.6845
133,50,-2.562
133,49,-2.4394
133,48,-2.3169
133,47,-2.1943
133,46,-2.0717
133,45,-1.1196
133,44,0.94653
133,43,2.9999
133,42,2.9999
133,41,2.9999
133,40,2.9999
133,39,2.9999
133,38,2.9999
133,37,2.9999
133,36,2.9999
133,35,2.9999
133,34,2.9999
133,33,2.9999
133,32,2.9999
133,31,2.9999
133,30,2.9999
133,29,2.9999
133,28,2.9999
133,27,2.9999
133,26,2.9999
133,25,2.9999
133,24,2.9999
133,23,2.9999
133,22,2.9999
133,21,2.9999
133,20,2.9999
133,19,2.9999
133,18,2.9999
133,17,2.9999
133,16,2.9999
133,15,2.9999
133,14,2.9999
133,13,2.9999
133,12,2.9999
133,11,2.1725
133,10,0.50583
133,9,-1.1608
133,8,-2.0001
133,7,-2.0001
133,6,-2.0001
133,5,-2.0001
133,4,-2.0001
133,3,-2.0001
133,2,-2.0001
133,1,-2.0001
133,0,-2.0001
134,200,-44.292
134,199,-43.93
134,198,-43.568
134,197,-43.205
134,196,-42.843
134,195,-42.481
134,194,-42.118
134,193,-41.756
134,192,-41.394
134,191,-41.031
134,190,-40.676
134,189,-40.351
134,188,-40.026
134,187,-40
134,186,-40
134,185,-40
134,184,-39.76
134,183,-39.146
134,182,-38.532
134,181,-38.146
134,180,-38.146
134,179,-38.146
134,178,-37.944
134,177,-37.695
134,176,-37.446
134,175,-37.197
134,174,-36.949
134,173,-36.7
134,172,-36.411
134,171,-36.097
134,170,-35.782
134,169,-35.468
134,168,-35.154
134,167,-34.785
134,166,-34.365
134,165,-33.945
134,164,-33.524
134,163,-33.104
134,162,-32.684
134,161,-32.264
134,160,-31.844
134,159,-31.424
134,158,-31.003
134,157,-30.583
134,156,-30.161
134,155,-28.45
134,154,-25.95
134,153,-23.45
134,152,-21.464
134,151,-19.732
134,150,-18.161
134,149,-16.591
134,148,-15.037
134,147,-14.051
134,146,-13.077
134,145,-12.103
134,144,-11.129
134,143,-10.155
134,142,-9.7125
134,141,-9.3705
134,140,-9.0285
134,139,-8.6865
134,138,-8.3445
134,137,-8.0025
134,136,-7.6605
134,135,-7.3185
134,134,-6.9765
134,133,-6.6511
134,132,-6.344
134,131,-6.037
134,130,-5.712
134,129,-5.2686
134,128,-5.0001
134,127,-5.0001
134,126,-5.0001
134,125,-5.0001
134,124,-5.0001
134,123,-5.0001
134,122,-5.0001
134,121,-5.0001
134,120,-5.0001
134,119,-5.0001
134,118,-5.0001
134,117,-5.0001
134,116,-4.9716
134,115,-4.9282
134,114,-4.8849
134,113,-4.8416
134,112,-4.7982
134,111,-4.7549
134,110,-4.7115
134,109,-4.6682
134,108,-4.6249
134,107,-4.5815
134,106,-4.5382
134,105,-4.4948
134,104,-4.4515
134,103,-4.4082
134,102,-4.3679
134,101,-4.3413
134,100,-4.3148
134,99,-4.2883
134,98,-4.2618
134,97,-4.2353
134,96,-4.2088
134,95,-4.1797
134,94,-4.1502
134,93,-4.1207
134,92,-4.0912
134,91,-4.0617
134,90,-4.0322
134,89,-4.0027
134,88,-3.9614
134,87,-3.7072
134,86,-3.453
134,85,-3.371
134,84,-3.3187
134,83,-3.2562
134,82,-3.0434
134,81,-3.0001
134,80,-3.0001
134,79,-3.0001
134,78,-3.0001
134,77,-3.0001
134,76,-3.0001
134,75,-3.0562
134,74,-3.1138
134,73,-3.1502
134,72,-3.188
134,71,-3.2489
134,70,-3.3099
134,69,-3.3709
134,68,-3.4319
134,67,-3.4928
134,66,-3.5538
134,65,-3.6148
134,64,-3.6758
134,63,-3.7367
134,62,-3.7977
134,61,-3.8587
134,60,-3.9197
134,59,-3.9806
134,58,-4.0001
134,57,-4.0001
134,56,-3.8711
134,55,-3.6307
134,54,-3.2519
134,53,-2.959
134,52,-2.8365
134,51,-2.7139
134,50,-2.5914
134,49,-2.4688
134,48,-2.3463
134,47,-2.2236
134,46,-2.0986
134,45,-1.5922
134,44,0.33085
134,43,2.2539
134,42,2.9999
134,41,2.9999
134,40,2.9999
134,39,2.9999
134,38,2.9999
134,37,2.9999
134,36,2.9999
134,35,2.9999
134,34,2.9999
134,33,2.9999
134,32,2.9999
134,31,2.9999
134,30,2.9999
134,29,2.9999
134,28,2.9999
134,27,2.9999
134,26,2.9999
134,25,2.9999
134,24,2.9999
134,23,2.9999
134,22,2.9999
134,21,2.9999
134,20,2.9999
134,19,2.9999
134,18,2.9999
134,17,2.9999
134,16,2.9999
134,15,2.9999
134,14,2.9999
134,13,2.9999
134,12,2.9999
134,11,2.1725
134,10,0.50583
134,9,-1.1608
134,8,-2.0001
134,7,-2.0001
134,6,-2.0001
134,5,-2.0001
134,4,-2.0001
134,3,-2.0001
134,2,-2.0001
134,1,-2.0001
134,0,-2.0001
135,200,-44.451
135,199,-44.089
135,198,-43.726
135,197,-43.364
135,196,-43.002
135,195,-42.639
135,194,-42.277
135,193,-41.915
135,192,-41.553
135,191,-41.19
135,190,-40.858
135,189,-40.533
135,188,-40.208
135,187,-40
135,186,-40
135,185,-40
135,184,-40
135,183,-39.416
135,182,-38.802
135,181,-38.601
135,180,-38.601
135,179,-38.416
135,178,-38.168
135,177,-37.919
135,176,-37.67
135,175,-37.418
135,174,-37.103
135,173,-36.789
135,172,-36.474
135,171,-36.16
135,170,-35.845
135,169,-35.531
135,168,-35.216
135,167,-34.869
135,166,-34.449
135,165,-34.029
135,164,-33.608
135,163,-33.188
135,162,-32.768
135,161,-32.348
135,160,-31.928
135,159,-31.508
135,158,-31.087
135,157,-30.659
135,156,-30.226
135,155,-28.765
135,154,-26.394
135,153,-24.024
135,152,-21.653
135,151,-19.548
135,150,-17.966
135,149,-16.384
135,148,-14.862
135,147,-13.775
135,146,-12.801
135,145,-11.827
135,144,-10.853
135,143,-9.9576
135,142,-9.6156
135,141,-9.2736
135,140,-8.9316
135,139,-8.5896
135,138,-8.2476
135,137,-7.9056
135,136,-7.5636
135,135,-7.2216
135,134,-6.8796
135,133,-6.5376
135,132,-6.1956
135,131,-5.8536
135,130,-5.5116
135,129,-5.1696
135,128,-5.0001
135,127,-5.0001
135,126,-5.0001
135,125,-5.0001
135,124,-5.0001
135,123,-5.0001
135,122,-5.0001
135,121,-5.0001
135,120,-5.0001
135,119,-5.0001
135,118,-5.0001
135,117,-5.0001
135,116,-4.9801
135,115,-4.9367
135,114,-4.8934
135,113,-4.8501
135,112,-4.8067
135,111,-4.7634
135,110,-4.72
135,109,-4.6767
135,108,-4.6334
135,107,-4.59
135,106,-4.5467
135,105,-4.5033
135,104,-4.46
135,103,-4.4167
135,102,-4.3733
135,101,-4.33
135,100,-4.2996
135,99,-4.2731
135,98,-4.2466
135,97,-4.2201
135,96,-4.1936
135,95,-4.1671
135,94,-4.1406
135,93,-4.1113
135,92,-4.0818
135,91,-4.0523
135,90,-4.0228
135,89,-4.0001
135,88,-3.8174
135,87,-3.5631
135,86,-3.3089
135,85,-3.1826
135,84,-3.1302
135,83,-3.0779
135,82,-3.0255
135,81,-3.0001
135,80,-3.0001
135,79,-3.0001
135,78,-3.0001
135,77,-3.0001
135,76,-3.0385
135,75,-3.127
135,74,-3.2018
135,73,-3.2382
135,72,-3.2745
135,71,-3.3109
135,70,-3.3473
135,69,-3.3836
135,68,-3.4441
135,67,-3.505
135,66,-3.566
135,65,-3.627
135,64,-3.688
135,63,-3.7489
135,62,-3.8099
135,61,-3.8709
135,60,-3.9319
135,59,-3.9928
135,58,-4.0001
135,57,-3.9256
135,56,-3.7654
135,55,-3.6051
135,54,-3.3428
135,53,-2.9884
135,52,-2.8659
135,51,-2.7433
135,50,-2.6208
135,49,-2.4982
135,48,-2.3736
135,47,-2.2486
135,46,-2.1236
135,45,-1.9768
135,44,-0.053769
135,43,1.8693
135,42,2.9999
135,41,2.9999
135,40,2.9999
135,39,2.9999
135,38,2.9999
135,37,2.9999
135,36,2.9999
135,35,2.9999
135,34,2.9999
135,33,2.9999
135,32,2.9999
135,31,2.9999
135,30,2.9999
135,29,2.9999
135,28,2.9999
135,27,2.9999
135,26,2.9999
135,25,2.9999
135,24,2.9999
135,23,2.9999
135,22,2.9999
135,21,2.9999
135,20,2.9999
135,19,2.9999
135,18,2.9999
135,17,2.9999
135,16,2.9999
135,15,2.9999
135,14,2.9999
135,13,2.9999
135,12,2.9999
135,11,2.1725
135,10,0.50583
135,9,-1.1608
135,8,-2.0001
135,7,-2.0001
135,6,-2.0001
135,5,-2.0001
135,4,-2.0001
135,3,-2.0001
135,2,-2.0001
135,1,-2.0001
135,0,-2.0001
136,200,-44.61
136,199,-44.248
136,198,-43.885
136,197,-43.523
136,196,-43.161
136,195,-42.798
136,194,-42.436
136,193,-42.074
136,192,-41.711
136,191,-41.365
136,190,-41.04
136,189,-40.715
136,188,-40.39
136,187,-40.065
136,186,-40
136,185,-40
136,184,-40
136,183,-39.686
136,182,-39.072
136,181,-39.055
136,180,-38.889
136,179,-38.64
136,178,-38.391
136,177,-38.11
136,176,-37.795
136,175,-37.481
136,174,-37.166
136,173,-36.852
136,172,-36.537
136,171,-36.223
136,170,-35.908
136,169,-35.594
136,168,-35.279
136,167,-34.953
136,166,-34.533
136,165,-34.113
136,164,-33.692
136,163,-33.272
136,162,-32.852
136,161,-32.432
136,160,-32.012
136,159,-31.581
136,158,-31.148
136,157,-30.715
136,156,-30.282
136,155,-29.045
136,154,-26.588
136,153,-24.217
136,152,-21.847
136,151,-19.381
136,150,-17.745
136,149,-16.162
136,148,-14.709
136,147,-13.612
136,146,-12.525
136,145,-11.551
136,144,-10.577
136,143,-9.8607
136,142,-9.5187
136,141,-9.1767
136,140,-8.8347
136,139,-8.4927
136,138,-8.1507
136,137,-7.8087
136,136,-7.4667
136,135,-7.1247
136,134,-6.7827
136,133,-6.4506
136,132,-6.1441
136,131,-5.8375
136,130,-5.5348
136,129,-5.2544
136,128,-5.0001
136,127,-5.0001
136,126,-5.0001
136,125,-5.0001
136,124,-5.0001
136,123,-5.0001
136,122,-5.0001
136,121,-5.0001
136,120,-5.0001
136,119,-5.0001
136,118,-5.0001
136,117,-5.0001
136,116,-4.9886
136,115,-4.9452
136,114,-4.9019
136,113,-4.8586
136,112,-4.8152
136,111,-4.7719
136,110,-4.7285
136,109,-4.6852
136,108,-4.6419
136,107,-4.5985
136,106,-4.5552
136,105,-4.5118
136,104,-4.4685
136,103,-4.4252
136,102,-4.3818
136,101,-4.3385
136,100,-4.2951
136,99,-4.2578
136,98,-4.2313
136,97,-4.2048
136,96,-4.1783
136,95,-4.1518
136,94,-4.1253
136,93,-4.0988
136,92,-4.0723
136,91,-4.0428
136,90,-4.0133
136,89,-3.9275
136,88,-3.6733
136,87,-3.4191
136,86,-3.1648
136,85,-3.0001
136,84,-3.0001
136,83,-3.0001
136,82,-3.0001
136,81,-3.0001
136,80,-3.0001
136,79,-3.0001
136,78,-3.0001
136,77,-3.0208
136,76,-3.1093
136,75,-3.1978
136,74,-3.2863
136,73,-3.3262
136,72,-3.3625
136,71,-3.3989
136,70,-3.4353
136,69,-3.4716
136,68,-3.508
136,67,-3.5444
136,66,-3.5807
136,65,-3.6392
136,64,-3.7001
136,63,-3.7611
136,62,-3.8221
136,61,-3.8831
136,60,-3.9441
136,59,-4.0001
136,58,-3.9801
136,57,-3.8198
136,56,-3.6596
136,55,-3.4993
136,54,-3.3391
136,53,-3.0549
136,52,-2.8953
136,51,-2.7727
136,50,-2.6486
136,49,-2.5236
136,48,-2.3986
136,47,-2.2736
136,46,-2.1486
136,45,-2.0236
136,44,-0.43838
136,43,1.5052
136,42,2.9999
136,41,2.9999
136,40,2.9999
136,39,2.9999
136,38,2.9999
136,37,2.9999
136,36,2.9999
136,35,2.9999
136,34,2.9999
